Timestamp,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,hdf_risk_flag,pwf_risk_flag,osf_risk_flag,twf_risk_flag,rpm_outlier_flag,torque_outlier_flag,thermal_torque_stress,rotational_load_on_worn_tool,power_absorbed_by_wear,thermal_stress_on_worn_tool,speed_heat_imbalance,is_low_quality,is_high_quality,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag,torque_squared,wear_squared,power_squared,temp_diff_squared,sqrt_power,sqrt_wear,log_power,log_strain,distance_to_twf,distance_to_hdf_temp,distance_to_hdf_rpm,distance_to_pwf_lower,distance_to_pwf_upper,distance_to_osf,risk_score,Cycle_ID,tool_cycle,Air temperature [K]_global_mean_5,Air temperature [K]_global_std_5,Process temperature [K]_global_mean_5,Process temperature [K]_global_std_5,Rotational speed [rpm]_global_mean_5,Rotational speed [rpm]_global_std_5,Torque [Nm]_global_mean_5,Torque [Nm]_global_std_5,power_global_mean_5,power_global_std_5,temp_diff_global_mean_5,temp_diff_global_std_5,Air temperature [K]_global_mean_15,Air temperature [K]_global_std_15,Process temperature [K]_global_mean_15,Process temperature [K]_global_std_15,Rotational speed [rpm]_global_mean_15,Rotational speed [rpm]_global_std_15,Torque [Nm]_global_mean_15,Torque [Nm]_global_std_15,power_global_mean_15,power_global_std_15,temp_diff_global_mean_15,temp_diff_global_std_15,Air temperature [K]_tool_mean_5,Air temperature [K]_tool_std_5,Air temperature [K]_tool_dev_5,Process temperature [K]_tool_mean_5,Process temperature [K]_tool_std_5,Process temperature [K]_tool_dev_5,Rotational speed [rpm]_tool_mean_5,Rotational speed [rpm]_tool_std_5,Rotational speed [rpm]_tool_dev_5,Torque [Nm]_tool_mean_5,Torque [Nm]_tool_std_5,Torque [Nm]_tool_dev_5,power_tool_mean_5,power_tool_std_5,power_tool_dev_5,temp_diff_tool_mean_5,temp_diff_tool_std_5,temp_diff_tool_dev_5,Air temperature [K]_tool_mean_15,Air temperature [K]_tool_std_15,Air temperature [K]_tool_dev_15,Process temperature [K]_tool_mean_15,Process temperature [K]_tool_std_15,Process temperature [K]_tool_dev_15,Rotational speed [rpm]_tool_mean_15,Rotational speed [rpm]_tool_std_15,Rotational speed [rpm]_tool_dev_15,Torque [Nm]_tool_mean_15,Torque [Nm]_tool_std_15,Torque [Nm]_tool_dev_15,power_tool_mean_15,power_tool_std_15,power_tool_dev_15,temp_diff_tool_mean_15,temp_diff_tool_std_15,temp_diff_tool_dev_15,Torque [Nm]_lag_1,Rotational speed [rpm]_lag_1,power_lag_1,Torque [Nm]_lag_2,Rotational speed [rpm]_lag_2,power_lag_2
2026-01-01 17:51:00,0,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,69967.5,10.9,0.1143,0.2994,8003.3,227.3148,0,0,0,0,0,0,15112.98,11404702.5,11404702.5,1776.7,15532.5,1,0,-0.6346,0.9141,0.9811,0.8648,0.8984,0,0,0,0,0,2410.81,26569,4895451056.25,118.81,264.5137,12.7671,11.1558,8.9877,37,2.3,45,29967.5,10032.5,2996.7,0,1071,12,296.88,0.04472135958176221,307.8,1.2144289246995572e-06,1520.4,181.70387998058746,40.86,10.196715157343565,60733.18000000001,10374.10637028554,10.92,0.044721359549992123,296.8066666666666,0.07988086367001034,307.84,0.050709255314634216,1547.0,162.66486142636072,39.25333333333334,10.393945123873573,59238.113333333335,11026.84596984409,11.033333333333333,0.11751393027848363,296.88,0.044721359551961014,0.01999999999998181,307.8,3.094087115578162e-07,0.0,1520.4,181.7038799805882,-95.40000000000009,40.86,10.196715157343558,8.240000000000002,60733.18000000001,10374.106370285584,9234.319999999992,10.92,0.044721359549992123,-0.019999999999999574,296.8066666666667,0.07988086367200099,0.09333333333330529,307.84000000000003,0.050709255284559905,-0.040000000000020464,1547.0,162.66486142636117,-122.0,39.25333333333334,10.393945123873564,9.846666666666664,59238.11333333333,11026.845969844082,10729.386666666673,11.033333333333333,0.11751393027860275,-0.13333333333333286,37.2,1477.0,54944.4,24.6,1840.0,45264.0
2026-01-01 17:52:00,1,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,65326.8,10.9,0.1166,0.2783,7623.0,212.1689,0,0,0,0,0,0,14224.98,10778922.0,10778922.0,1798.5,15412.6,0,0,-0.696,0.6232,0.5258,0.8962,0.8984,0,0,0,0,0,2134.44,27225,4267590798.24,118.81,255.5911,12.8452,11.0872,8.9391,35,2.3,34,25326.8,14673.2,4377.0,0,1072,12,296.9,0.07071067813867737,307.82,0.04472135956679702,1510.0,187.00668437251042,40.96,10.258313701578833,60399.3,10146.512674806008,10.92,0.044721359549992123,296.81999999999994,0.0941123948098303,307.84666666666664,0.05163977797966315,1536.4,165.99604126088573,39.906666666666666,10.509143411244084,59776.08666666666,11119.755607146526,11.026666666666666,0.12227992865696982,296.9,0.07071067811999021,0.10000000000002274,307.82,0.04472135955112396,0.07999999999998408,1510.0,187.0066843725111,-96.0,40.96,10.258313701578825,5.240000000000002,60399.3,10146.512674806057,4927.5,10.920000000000002,0.044721359549992123,-0.02000000000000135,296.82,0.09411239481160753,0.18000000000000682,307.84666666666664,0.05163977795026955,0.05333333333334167,1536.4,165.99604126088633,-122.40000000000009,39.906666666666666,10.50914341124409,6.2933333333333366,59776.08666666667,11119.755607146528,5550.713333333333,11.026666666666667,0.12227992865708401,-0.12666666666666693,49.1,1425.0,69967.5,37.2,1477.0,54944.4
2026-01-01 17:53:00,0,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,67165.0,10.8,0.1187,0.2811,7980.0,218.2099,0,0,0,0,0,0,14620.5,11283720.0,11283720.0,1814.4,15271.2,1,0,-0.696,0.7537,0.7061,0.9434,0.7985,0,0,0,0,0,2256.25,28224,4511137225.0,116.64,259.1621,12.9615,11.1149,8.9848,32,2.2,34,27165.0,12835.0,3020.0,0,1073,12,296.94,0.05477225577619718,307.82,0.04472135956679702,1514.0,184.09644211662464,40.92,10.22580070214553,60533.54,10251.20166360993,10.88,0.04472135954999574,296.84,0.09856107605925955,307.8466666666667,0.05163977797966315,1523.6666666666667,167.67513942428172,40.986666666666665,10.393257887871771,60904.65333333333,10940.008136381557,11.006666666666666,0.1334523278534211,296.93999999999994,0.054772255752487294,0.06000000000005912,307.82000000000005,0.04472135955112396,-0.020000000000038654,1514.0,184.09644211662535,-100.0,40.92,10.225800702145522,6.579999999999998,60533.54,10251.201663609976,6631.459999999999,10.88,0.04472135954999574,-0.08000000000000007,296.84000000000003,0.09856107606108533,0.15999999999996817,307.84666666666664,0.05163977795026955,-0.046666666666624224,1523.6666666666667,167.6751394242825,-109.66666666666674,40.986666666666665,10.393257887871798,6.513333333333335,60904.653333333335,10940.00813638158,6260.3466666666645,11.006666666666666,0.13345232785352498,-0.20666666666666522,46.2,1414.0,65326.8,49.1,1425.0,69967.5
2026-01-01 17:54:00,0,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,50561.5,10.9,0.1065,0.1854,5389.0,164.214,0,0,0,0,0,0,9760.43,8595455.0,8595455.0,1853.0,17385.5,1,0,0.3136,-0.8313,-0.9227,0.9748,0.8984,0,0,0,0,0,1004.89,28900,2556465282.25,118.81,224.8588,13.0384,10.831,8.5923,30,2.3,215,10561.5,29438.5,5611.0,0,1074,12,296.96,0.05477225577611675,307.84000000000003,0.05477225576450031,1465.0,77.21075054679712,42.339999999999996,7.530803409995539,61593.04,8381.804264178394,10.88,0.04472135954999574,296.85999999999996,0.09856107605912834,307.84666666666664,0.05163977797966315,1505.0666666666666,139.07216352191608,41.68,9.272632543442734,61614.34,9763.209778170833,10.986666666666668,0.12459458063568914,296.9599999999999,0.05477225575261443,0.04000000000007731,307.84000000000003,0.05477225575149574,0.05999999999994543,1465.0,77.2107505467988,130.0,42.339999999999996,7.5308034099955,-10.639999999999997,61593.04,8381.804264178441,-11031.54,10.879999999999999,0.04472135954999574,0.02000000000000135,296.85999999999996,0.09856107606109128,0.1400000000000432,307.84666666666664,0.05163977795026955,0.05333333333334167,1505.0666666666666,139.07216352191728,89.9333333333334,41.68,9.272632543442779,-9.98,61614.34,9763.209778170873,-11052.839999999997,10.986666666666668,0.12459458063579963,-0.08666666666666778,47.5,1414.0,67165.0,46.2,1414.0,65326.8
2026-01-01 17:55:00,2,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,73302.5,10.9,0.1278,0.315,9374.0,238.1498,0,0,0,0,0,0,16775.1,12608030.0,12608030.0,1874.8,14660.5,0,1,-1.0808,1.4558,1.3083,1.0062,0.8984,0,0,1,0,0,2970.25,29584,5373256506.25,118.81,270.7443,13.1149,11.2024,9.1458,28,2.3,-35,33302.5,6697.5,3626.0,0,1075,12,296.96,0.05477225577611675,307.84000000000003,0.05477225576450031,1438.6,93.02849025970339,45.8,8.491760712596738,65264.659999999996,8753.879760026379,10.879999999999999,0.04472135954999574,296.87333333333333,0.08837151016676391,307.84000000000003,0.050709255314634216,1499.8,143.7777054046574,41.72666666666667,9.339506461927199,61393.759999999995,9431.94099739205,10.966666666666667,0.11126972805272164,296.96,0.05477225575261443,-0.060000000000002274,307.84,0.05477225575149574,-0.03999999999996362,1438.6,93.0284902597048,-93.59999999999991,45.8,8.491760712596644,8.700000000000003,65264.659999999996,8753.879760026393,8037.840000000004,10.88,0.04472135954999574,0.019999999999999574,296.8733333333333,0.08837151016905519,0.026666666666699257,307.84,0.050709255284559905,-0.03999999999996362,1499.8,143.77770540465866,-154.79999999999995,41.72666666666667,9.339506461927245,12.773333333333333,61393.76,9431.940997392088,11908.739999999998,10.966666666666667,0.1112697280528444,-0.06666666666666643,31.7,1595.0,50561.5,47.5,1414.0,67165.0
2026-01-01 17:56:00,0,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,59342.7,10.8,0.107,0.2017,6354.3,192.859,0,0,0,0,0,0,11046.43,10503657.9,10503657.9,1911.6,17852.4,1,0,0.6371,-0.41,-0.0613,1.0848,0.7985,0,0,0,0,0,1288.81,31329,3521556043.29,116.64,243.6036,13.3041,10.9911,8.757,23,2.2,273,19342.7,20657.3,4645.7,0,1076,12,296.96,0.05477225577611675,307.82000000000005,0.08366600266237842,1484.2,132.29021127808258,43.16,9.229192814108972,63139.7,8615.353657569682,10.86,0.05477225575051625,296.88666666666666,0.0743223352931211,307.82666666666665,0.05936168399711531,1515.3333333333333,147.0887325327646,40.78,9.147849083644866,60607.14,9044.96012924954,10.94,0.09856107606078926,296.96000000000004,0.05477225575261443,-0.06000000000005912,307.82,0.08366600265400082,-0.12000000000000455,1484.2,132.29021127808358,168.79999999999995,43.16,9.229192814108925,-7.259999999999998,63139.7,8615.353657569716,-3797.0,10.860000000000001,0.05477225575051625,-0.0600000000000005,296.88666666666666,0.07432233529596716,0.013333333333321207,307.82666666666665,0.05936168397119338,-0.12666666666666515,1515.3333333333333,147.08873253276553,137.66666666666674,40.78,9.147849083644891,-4.880000000000003,60607.14,9044.960129249563,-1264.4400000000023,10.94,0.09856107606092643,-0.1399999999999988,54.5,1345.0,73302.5,31.7,1595.0,50561.5
2026-01-01 17:57:00,0,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,56465.5,10.8,0.1156,0.2028,6533.5,183.5679,0,0,0,0,0,0,11227.4,10107324.5,10107324.5,1933.2,16707.6,1,0,0.0459,-0.3498,-0.3435,1.1162,0.7985,0,0,0,0,0,1332.25,32041,3188352690.25,116.64,237.6247,13.3791,10.9414,8.7849,21,2.2,167,16465.5,23534.5,4466.5,0,1077,12,296.91999999999996,0.08366600267024049,307.76,0.11401754251607733,1510.8,127.94608239410744,41.22,9.447327664477404,61367.44,8957.598538001082,10.84,0.05477225575051589,296.88666666666666,0.0743223352931211,307.8066666666667,0.07988086369184891,1527.0,141.75129125136223,39.94666666666667,8.911859407286325,59889.64000000001,8908.07640513451,10.92,0.09411239481130175,296.92,0.08366600265458285,-0.12000000000000455,307.76,0.11401754251022898,-0.15999999999996817,1510.8,127.94608239410846,36.200000000000045,41.22,9.447327664477388,-4.719999999999999,61367.44,8957.598538001128,-4901.940000000002,10.84,0.05477225575051589,-0.03999999999999915,296.8866666666666,0.07432233529596716,-0.08666666666658784,307.8066666666667,0.07988086367233352,-0.20666666666664923,1527.0,141.75129125136303,20.0,39.94666666666667,8.91185940728633,-3.4466666666666725,59889.64,8908.076405134516,-3424.1399999999994,10.92,0.09411239481144464,-0.11999999999999922,35.9,1653.0,59342.7,54.5,1345.0,73302.5
2026-01-01 17:58:00,2,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,51004.8,10.8,0.1092,0.1692,5574.8,165.7615,0,0,0,0,0,0,9477.16,9231868.8,9231868.8,1954.8,17884.8,0,1,0.6538,-0.9216,-0.8793,1.1476,0.7985,0,0,0,0,0,948.64,32761,2601489623.04,116.64,225.8424,13.4536,10.8397,8.6262,19,2.2,276,11004.8,28995.2,7425.2,0,1078,12,296.9,0.07071067813861556,307.74,0.114017542515939,1559.2,127.94608239410744,37.88,9.62247369443009,58135.4,9253.330201608433,10.84,0.05477225575051589,296.8933333333333,0.07037315505209318,307.8,0.08451542549188194,1526.4666666666667,141.21304404878384,39.813333333333325,9.04045405517938,59651.346666666665,9105.890583640794,10.906666666666668,0.09611501047219967,296.9,0.07071067811992841,0.0,307.73999999999995,0.11401754251019035,-0.03999999999996362,1559.2,127.94608239410846,96.79999999999995,37.88,9.622473694430125,-7.080000000000002,58135.4,9253.330201608504,-7130.5999999999985,10.84,0.05477225575051589,-0.03999999999999915,296.8933333333333,0.07037315505516857,0.006666666666660603,307.8,0.08451542547336018,-0.10000000000002274,1526.4666666666667,141.2130440487846,129.5333333333333,39.813333333333325,9.040454055179381,-9.013333333333325,59651.34666666667,9105.890583640794,-8646.546666666669,10.906666666666666,0.09611501047233904,-0.10666666666666558,36.5,1547.0,56465.5,35.9,1653.0,59342.7
2026-01-01 17:59:00,0,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,49333.5,10.7,0.1074,0.1524,5301.0,160.3299,0,0,0,0,0,0,8769.45,9176031.0,9176031.0,1990.2,18521.7,1,0,1.0722,-1.1523,-1.0432,1.2261,0.6986,0,0,0,0,0,812.25,34596,2433794222.25,114.49,222.1115,13.6382,10.8064,8.5758,14,2.1,351,9333.5,30666.5,5699.0,0,1079,12,296.9,0.07071067813861556,307.7,0.07071067812795448,1586.4,150.0126661318961,37.24,10.223893583170694,57889.8,9517.147220674835,10.8,0.07071067811865393,296.90666666666664,0.07037315505197067,307.7866666666667,0.0833809388027258,1547.9333333333334,146.45792504854018,38.76,9.393903798284756,58779.0,9442.405456465323,10.88,0.09411239481130754,296.9,0.07071067811992841,0.10000000000002274,307.7,0.07071067811900662,0.0,1586.4,150.01266613189696,144.5999999999999,37.24,10.223893583170735,-8.740000000000002,57889.8,9517.147220674906,-8556.300000000003,10.8,0.07071067811865393,-0.10000000000000142,296.9066666666667,0.07037315505518531,0.09333333333330529,307.7866666666667,0.08338093878379911,-0.08666666666670153,1547.9333333333334,146.4579250485406,183.0666666666666,38.76,9.393903798284732,-10.259999999999998,58779.0,9442.405456465303,-9445.5,10.88,0.09411239481144845,-0.1800000000000015,30.8,1656.0,51004.8,36.5,1547.0,56465.5
2026-01-01 18:00:00,0,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,49672.0,10.8,0.1059,0.1481,5264.0,161.3775,0,0,0,0,0,0,8618.4,9338336.0,9338336.0,2030.4,19159.2,1,0,1.312,-1.2024,-1.01,1.2576,0.7985,0,0,0,0,0,784.0,35344,2467307584.0,116.64,222.8722,13.7113,10.8132,8.5688,12,2.2,394,9672.0,30328.0,5736.0,0,1080,12,296.91999999999996,0.08366600267025578,307.7,0.07071067812795448,1672.2,86.78536743022823,31.939999999999998,4.035219944438882,53163.7,4489.01922417339,10.780000000000001,0.044721359549993726,296.91999999999996,0.06761234037511024,307.78,0.07745966694516535,1551.6666666666667,151.72186332076146,38.946666666666665,9.129298726523048,59204.22666666667,8818.219213364599,10.860000000000001,0.07367883976114556,296.91999999999996,0.08366600265459814,0.08000000000004093,307.7,0.07071067811900662,0.10000000000002274,1672.2,86.78536743022974,101.79999999999995,31.939999999999998,4.035219944439172,-3.9399999999999977,53163.7,4489.019224173614,-3491.699999999997,10.78,0.044721359549993726,0.02000000000000135,296.92,0.06761234037860107,0.07999999999998408,307.78,0.07745966692471337,0.020000000000038654,1551.6666666666667,151.72186332076183,222.33333333333326,38.946666666666665,9.129298726523029,-10.946666666666665,59204.22666666667,8818.219213364588,-9532.22666666667,10.860000000000001,0.07367883976132406,-0.0600000000000005,28.5,1731.0,49333.5,30.8,1656.0,51004.8
2026-01-01 18:01:00,0,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,61144.2,10.8,0.1248,0.2105,7638.0,198.6491,0,0,0,0,0,0,12373.56,11617398.0,11617398.0,2052.0,16426.8,1,0,-0.0992,0.0214,0.1155,1.289,0.7985,0,0,0,0,0,1616.04,36100,3738613193.64,116.64,247.2735,13.784,11.021,8.941,10,2.2,141,21144.2,18855.8,3362.0,0,1081,12,296.93999999999994,0.08944271911573434,307.71999999999997,0.08366600266144934,1645.8,110.83185462672596,32.8,5.3380708125686755,53524.0,5134.793890215877,10.780000000000001,0.044721359549993726,296.9266666666666,0.07037315505179319,307.78000000000003,0.07745966694516535,1550.1333333333334,151.9209694294404,38.940000000000005,9.128276319844218,59132.293333333335,8796.206738497065,10.853333333333333,0.07432233529556811,296.93999999999994,0.08944271910121507,0.06000000000005912,307.72,0.08366600265375114,0.07999999999998408,1645.8,110.83185462672715,-124.79999999999995,32.8,5.338070812568872,7.400000000000006,53524.0,5134.793890216067,7620.199999999997,10.780000000000001,0.044721359549993726,0.019999999999999574,296.9266666666666,0.07037315505521669,0.07333333333338032,307.78,0.07745966692471337,0.020000000000038654,1550.1333333333334,151.92096942944076,-29.13333333333344,38.940000000000005,9.128276319844197,1.259999999999998,59132.293333333335,8796.20673849705,2011.9066666666622,10.853333333333333,0.07432233529574457,-0.05333333333333279,28.0,1774.0,49672.0,28.5,1731.0,49333.5
2026-01-01 18:02:00,2,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,56516.0,10.8,0.1351,0.2062,7641.6,183.5531,0,0,0,0,0,0,12254.42,10851072.0,10851072.0,2073.6,15336.0,0,1,-0.6625,-0.0187,-0.3386,1.3204,0.7985,0,0,0,0,0,1584.04,36864,3194058256.0,116.64,237.7309,13.8564,10.9423,8.9415,8,2.2,40,16516.0,23484.0,5358.4,0,1082,12,297.0,0.07071067813852011,307.78000000000003,0.08366600266198182,1620.4,147.59166643140705,33.46,6.064486787849223,53534.1,5142.070713243673,10.780000000000001,0.044721359549993726,296.94,0.08280786711834037,307.7866666666667,0.0833809388027258,1547.0666666666666,154.18794962487766,38.54666666666667,8.941385851890145,58433.613333333335,8539.434568172286,10.846666666666668,0.07432233529556947,297.0,0.07071067812063685,0.10000000000002274,307.78,0.08366600265387597,0.12000000000000455,1620.4,147.59166643140793,-200.4000000000001,33.46,6.06448678784938,6.339999999999996,53534.1,5142.070713243863,2981.9000000000015,10.780000000000001,0.044721359549993726,0.019999999999999574,296.93999999999994,0.08280786712137231,0.16000000000008185,307.78666666666663,0.08338093878379911,0.11333333333334394,1547.0666666666666,154.18794962487806,-127.0666666666666,38.54666666666667,8.941385851890113,1.2533333333333303,58433.61333333333,8539.434568172253,-1917.6133333333273,10.846666666666666,0.07432233529574543,-0.04666666666666508,40.2,1521.0,61144.2,28.0,1774.0,49672.0
2026-01-01 18:03:00,0,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,54360.9,10.8,0.117,0.1631,6363.1,176.6111,0,0,0,0,0,0,9941.94,10709097.3,10709097.3,2127.6,18176.4,1,0,0.8044,-0.7711,-0.55,1.399,0.7985,0,0,0,0,0,1043.29,38809,2955107448.81,116.64,233.1542,14.0357,10.9034,8.7584,3,2.2,303,14360.9,25639.1,4636.9,0,1083,12,297.02,0.04472135958135786,307.8,0.07071067812900456,1625.8,149.69869738912135,33.760000000000005,5.935739212600052,54205.32000000001,4944.621400774619,10.780000000000001,0.044721359549993726,296.9533333333333,0.07432233529254727,307.7866666666667,0.0833809388027258,1566.3333333333333,151.73174951052223,37.52,8.696074648122279,57624.753333333334,8292.482678897222,10.833333333333334,0.06172133998465812,297.02000000000004,0.044721359553336136,-0.020000000000038654,307.8,0.0707106781192528,0.0,1625.8,149.69869738912223,57.200000000000045,33.760000000000005,5.935739212600205,-1.460000000000008,54205.32000000001,4944.621400774808,155.57999999999447,10.780000000000001,0.044721359549993726,0.019999999999999574,296.95333333333326,0.07432233529606778,0.04666666666673791,307.7866666666667,0.08338093878379911,0.013333333333321207,1566.3333333333333,151.73174951052232,116.66666666666674,37.52,8.696074648122222,-5.220000000000006,57624.753333333334,8292.482678897168,-3263.8533333333326,10.833333333333334,0.061721339984868825,-0.033333333333333215,39.8,1420.0,56516.0,40.2,1521.0,61144.2
2026-01-01 18:04:00,1,297.0,307.7,1498,47.1,199,0,0,0,0,0,0,70555.8,10.7,0.1328,0.2355,9372.9,229.3006,0,0,0,0,0,0,14492.67,14040604.2,14040604.2,2129.3,16028.6,0,0,-0.2274,0.7135,1.0388,1.4304,0.6986,0,0,0,0,0,2218.41,39601,4978120913.64,114.49,265.6234,14.1067,11.1642,9.1457,1,2.1,118,30555.8,9444.2,2627.1,0,1084,12,297.02,0.04472135958135786,307.8,0.07071067812900456,1579.2,144.95413067587873,37.480000000000004,7.450302007301384,58449.780000000006,7926.592676680112,10.780000000000001,0.04472135954999663,296.96000000000004,0.07367883975803696,307.78,0.08618916075602069,1543.5333333333333,132.09675386228224,39.02,8.236694898874363,59310.87333333333,8170.034537561792,10.82,0.06761234037812161,297.02000000000004,0.044721359553336136,-0.020000000000038654,307.8,0.0707106781192528,-0.10000000000002274,1579.2,144.95413067587964,-81.20000000000005,37.480000000000004,7.450302007301435,9.619999999999997,58449.780000000006,7926.59267668019,12106.019999999997,10.78,0.04472135954999663,-0.08000000000000007,296.96,0.07367883976166123,0.040000000000020464,307.78,0.08618916073764016,-0.07999999999998408,1543.5333333333333,132.09675386228275,-45.5333333333333,39.02,8.236694898874342,8.079999999999998,59310.87333333334,8170.034537561782,11244.926666666666,10.82,0.06761234037831258,-0.120000000000001,32.3,1683.0,54360.9,39.8,1420.0,56516.0
2026-01-01 18:05:00,0,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,78114.0,10.8,0.1457,0.2778,11392.8,253.7817,0,0,1,1,0,0,17359.92,15779028.0,15779028.0,2181.6,14958.0,1,0,-0.8577,1.6464,1.7803,1.4775,0.7985,1,0,1,0,0,3180.96,40804,6101796996.0,116.64,279.4888,14.2127,11.2659,9.3408,-2,2.2,5,38114.0,1886.0,-392.8,2,1085,12,297.02,0.04472135958135786,307.8,0.07071067812900456,1501.4,115.70350037920086,43.160000000000004,9.066587009454041,64138.18000000001,9989.571306217265,10.780000000000001,0.04472135954999663,296.96666666666664,0.0723746864421863,307.78,0.08618916075602069,1537.4,137.43455585425787,40.3,9.350248277834252,60855.51333333333,9385.381082746739,10.813333333333333,0.06399404734205143,297.02000000000004,0.044721359553336136,-0.020000000000038654,307.8,0.0707106781192528,0.0,1501.4,115.703500379202,-116.40000000000009,43.160000000000004,9.066587009453995,13.239999999999995,64138.18000000001,9989.571306217285,13975.819999999992,10.780000000000001,0.04472135954999663,0.019999999999999574,296.96666666666664,0.07237468644595439,0.03333333333335986,307.78,0.08618916073764016,0.020000000000038654,1537.4,137.4345558542585,-152.4000000000001,40.3,9.350248277834263,16.1,60855.513333333336,9385.381082746766,17258.486666666664,10.813333333333334,0.06399404734225242,-0.013333333333333641,47.1,1498.0,70555.8,32.3,1683.0,54360.9
2026-01-01 18:06:00,0,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,71295.0,10.9,0.1401,0.239,9996.0,231.5525,0,0,0,1,0,0,15087.1,14544180.0,14544180.0,2223.6,15859.5,1,0,-0.4673,0.9041,1.1113,1.5089,0.8984,1,0,0,0,0,2401.0,41616,5082977025.0,118.81,267.0112,14.2829,11.1746,9.21,-4,2.3,75,31295.0,8705.0,1004.0,1,1086,12,297.02,0.04472135958135786,307.82,0.08366600266232153,1488.2,116.66919044889158,44.92,9.20146727429932,66168.34,10256.882417089488,10.8,0.07071067811865456,296.97333333333336,0.07037315505134709,307.7866666666667,0.0915475416611235,1539.4,135.89165852672062,40.29333333333333,9.343559024167119,60944.01333333333,9483.189600766958,10.813333333333333,0.06399404734205143,297.02000000000004,0.044721359553336136,-0.020000000000038654,307.82,0.08366600265394392,0.07999999999998408,1488.2,116.6691904488927,-33.200000000000045,44.92,9.201467274299246,4.079999999999998,66168.34,10256.882417089491,5126.6600000000035,10.8,0.07071067811865456,0.09999999999999964,296.9733333333333,0.07037315505530313,0.026666666666699257,307.78666666666663,0.09154754164388518,0.11333333333334394,1539.4,135.89165852672122,-84.40000000000009,40.29333333333333,9.343559024167126,8.70666666666667,60944.013333333336,9483.189600766987,10350.986666666664,10.813333333333334,0.06399404734225242,0.086666666666666,56.4,1385.0,78114.0,47.1,1498.0,70555.8
2026-01-01 18:07:00,2,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,55454.2,10.9,0.1329,0.1729,7374.8,180.1631,0,0,0,1,0,0,11019.24,11423565.2,11423565.2,2245.4,16884.1,0,1,0.057,-0.42,-0.4427,1.5403,0.8984,1,0,0,0,0,1281.64,42436,3075168297.64,118.81,235.4872,14.3527,10.9233,8.906,-6,2.3,169,15454.2,24545.8,5625.2,1,1087,12,296.98,0.044721359581456364,307.8,0.07071067812900456,1514.0,111.9866063420074,44.12,9.904897778372128,65955.98000000001,10514.444734364219,10.820000000000002,0.08366600265340689,296.96666666666664,0.0723746864421863,307.78,0.08618916075602069,1548.4,131.38917111282151,39.6,9.259435342241053,60285.840000000004,9499.863681262543,10.813333333333334,0.06399404734205143,296.97999999999996,0.04472135955292622,-0.07999999999998408,307.8,0.0707106781192528,0.0,1514.0,111.98660634200859,35.0,44.12,9.90489777837207,-8.32,65955.98000000001,10514.444734364226,-10501.780000000013,10.82,0.08366600265340689,0.08000000000000007,296.96666666666664,0.07237468644595439,-0.06666666666666288,307.78,0.08618916073764016,0.020000000000038654,1548.4,131.38917111282197,0.599999999999909,39.6,9.259435342241046,-3.8000000000000043,60285.84,9499.863681262555,-4831.639999999999,10.813333333333334,0.06399404734225242,0.086666666666666,49.0,1455.0,71295.0,56.4,1385.0,78114.0
2026-01-01 18:08:00,1,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,61108.8,10.9,0.0,43.9,0.0,198.5341,0,0,0,0,0,0,13512.42,0.0,0.0,0.0,15172.8,0,0,-0.8187,0.3925,0.112,-1.6959,0.8984,0,0,1,0,0,1927.21,0,3734285437.44,118.81,247.2019,0.0,11.0204,0.0,200,2.3,12,21108.8,18891.2,12000.0,0,1088,13,296.96,0.054772255776236095,307.8,0.07071067812900456,1455.8,69.9120876529927,46.440000000000005,7.514186582724826,67305.56,8974.361191082047,10.84,0.0894427190999905,296.96,0.07367883975803696,307.78,0.08618916075602069,1546.9333333333334,133.1081550934463,39.36,9.085058377043355,59882.09333333334,9313.480973334648,10.82,0.06761234037812162,296.9,0.0,0.0,307.8,0.0,0.0,1392.0,0.0,0.0,43.9,0.0,0.0,61108.8,0.0,0.0,10.9,0.0,0.0,296.9,0.0,0.0,307.8,0.0,0.0,1392.0,0.0,0.0,43.9,0.0,0.0,61108.8,0.0,0.0,10.9,0.0,0.0,35.8,1549.0,55454.2,49.0,1455.0,71295.0
